"Customer ID","Age","Gender","City","Subscription Type","Monthly Spending","Tenure","Number of Purchases","Customer Support Requests","Login Frequency","Last Activity Date","Satisfaction Score","Churn Status","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-2740","64","Female","Philadelphia","Standard","134.63","22","28","2","11","5/7/2026","4","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-2741","54","Male","Philadelphia","Premium","203.45","24","25","4","1","1/17/2026","2","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-2742","20","Female","Chicago","Standard","133.25","40","94","4","16","5/12/2026","3","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-2743","68","Female","San Diego","Standard","135.08","45","84","1","17","1/4/2026","4","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-2744","50","Female","San Antonio","Basic","26.96","10","10","0","16","6/1/2026","4","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-2745","45","Female","San Antonio","Basic","12.66","2","3","3","10","5/6/2026","3","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-2746","64","Male","Philadelphia","Basic","10.06","40","87","3","17","1/11/2026","3","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-2747","25","Male","Phoenix","Standard","102.33","6","7","1","30","2/14/2026","3","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-2748","51","Male","San Jose","Basic","23.76","48","103","1","3","2/22/2026","4","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-2749","52","Male","San Diego","Basic","49.89","18","14","4","18","1/27/2026","3","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-2750","49","Female","Phoenix","Basic","40.9","17","36","2","19","1/23/2026","3","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-2751","41","Male","Dallas","Basic","40.45","38","60","1","14","2/26/2026","4","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-2752","31","Female","Dallas","Basic","48.21","45","42","1","21","12/28/2025","5","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-2753","49","Non-binary","New York","Premium","283.16","23","30","1","25","1/27/2026","4","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-2754","73","Female","Philadelphia","Standard","81.82","46","113","3","2","1/7/2026","3","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-2755","63","Female","San Antonio","Standard","66.6","30","62","1","12","1/9/2026","4","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-2756","60","Female","Chicago","Standard","124.59","58","95","2","11","1/12/2026","4","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-2757","33","Female","San Antonio","Basic","25.13","21","15","2","30","3/30/2026","3","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-2758","21","Male","San Antonio","Premium","220.98","10","13","1","17","1/11/2026","5","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-2759","69","Male","Los Angeles","Basic","35.22","56","57","2","27","4/1/2026","3","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-2760","54","Female","San Antonio","Basic","46.31","43","27","1","6","5/13/2026","4","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-2761","71","Female","New York","Standard","91.91","13","20","0","19","2/28/2026","4","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-2762","38","Female","Phoenix","Basic","41.33","12","27","0","13","6/3/2026","5","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-2763","31","Female","Dallas","Standard","76.83","9","16","5","7","2/20/2026","2","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-2764","48","Female","San Antonio","Basic","37.92","4","3","1","22","2/27/2026","4","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-2765","72","Male","San Antonio","Standard","50.16","39","64","0","11","1/10/2026","5","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-2766","65","Other","Los Angeles","Basic","44.86","24","57","5","7","4/4/2026","3","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-2767","35","Female","San Diego","Basic","11.22","54","105","2","13","4/11/2026","3","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-2768","24","Male","Chicago","Standard","121.28","34","63","2","13","1/20/2026","3","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-2769","27","Female","San Diego","Basic","11.85","39","95","3","21","6/6/2026","4","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-2770","24","Male","Chicago","Basic","20.65","41","86","2","1","3/22/2026","4","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-2771","50","Female","San Jose","Basic","29.89","5","3","0","30","2/11/2026","4","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-2772","40","Female","San Antonio","Standard","91.99","15","17","1","19","6/2/2026","4","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-2773","38","Male","Los Angeles","Standard","69.18","50","121","2","19","4/2/2026","3","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-2774","36","Female","Houston","Basic","23.35","4","5","0","23","2/22/2026","3","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-2775","65","Female","Philadelphia","Premium","259.16","51","36","0","15","2/25/2026","4","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-2776","78","Male","Dallas","Premium","250.39","52","73","0","14","6/11/2026","5","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-2777","36","Male","Phoenix","Standard","57.18","58","109","1","29","6/6/2026","4","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-2778","53","Female","Dallas","Standard","124.73","39","97","2","3","3/18/2026","4","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-2779","46","Male","Phoenix","Basic","12.12","58","66","2","27","4/8/2026","4","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-2780","77","Male","San Jose","Standard","104.29","8","12","1","21","6/1/2026","4","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-2781","35","Male","San Diego","Basic","20.4","49","110","0","20","1/6/2026","4","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-2782","19","Male","New York","Basic","33.51","45","54","3","4","5/28/2026","4","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-2783","18","Female","San Antonio","Premium","189.2","24","17","3","29","1/14/2026","3","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-2784","64","Female","Houston","Standard","148.5","53","127","3","7","1/19/2026","4","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-2785","22","Male","Phoenix","Basic","22.39","28","41","1","1","2/11/2026","3","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-2786","37","Female","Philadelphia","Basic","19.68","55","82","2","23","3/14/2026","3","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-2787","28","Male","Phoenix","Standard","77.85","43","74","1","24","2/22/2026","4","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-2788","59","Female","New York","Basic","45.86","27","13","2","19","1/23/2026","4","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-2789","80","Non-binary","Dallas","Basic","35.45","1","2","2","3","1/30/2026","4","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-2790","19","Male","Los Angeles","Basic","39.23","34","41","1","20","6/10/2026","4","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-2791","20","Female","Dallas","Basic","46.72","17","21","0","15","2/25/2026","3","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-2792","40","Female","San Jose","Standard","141.19","37","31","0","13","1/25/2026","5","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-2793","72","Male","Los Angeles","Basic","39.56","38","47","3","22","1/5/2026","4","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-2794","29","Male","Dallas","Standard","69.78","26","54","2","14","5/3/2026","4","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-2795","37","Male","Philadelphia","Basic","43.73","57","119","0","7","3/30/2026","4","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-2796","22","Female","Dallas","Standard","70.38","24","56","1","1","1/17/2026","4","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-2797","54","Non-binary","Philadelphia","Premium","261.43","39","50","0","13","2/19/2026","4","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-2798","55","Female","Philadelphia","Standard","118.56","60","115","1","4","2/12/2026","4","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-2799","47","Female","Los Angeles","Premium","263.83","21","31","2","12","5/13/2026","4","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-2800","26","Female","San Diego","Premium","229.9","30","63","1","7","6/5/2026","4","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-2801","51","Female","Chicago","Basic","35.55","47","90","3","27","2/25/2026","3","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-2802","70","Female","San Antonio","Standard","145.33","51","63","3","2","5/25/2026","4","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-2803","61","Male","Phoenix","Premium","165.16","48","56","3","17","3/25/2026","4","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-2804","52","Female","Chicago","Basic","22.35","57","57","1","1","5/30/2026","3","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-2805","69","Female","New York","Basic","34.45","13","21","2","26","2/11/2026","4","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-2806","75","Male","San Diego","Premium","294.61","37","89","2","14","1/6/2026","3","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-2807","39","Female","Chicago","Standard","59.56","3","2","1","30","5/7/2026","4","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-2808","61","Male","Los Angeles","Basic","10.9","32","22","1","22","6/10/2026","3","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-2809","41","Female","New York","Basic","12.23","35","25","0","28","4/18/2026","4","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-2810","34","Female","Houston","Standard","55.24","19","39","1","21","2/28/2026","4","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-2811","27","Male","San Diego","Standard","140.78","14","16","0","1","2/28/2026","5","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-2812","47","Male","Chicago","Standard","122.13","48","45","1","26","2/6/2026","4","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-2813","73","Male","New York","Standard","117.71","22","26","0","3","2/7/2026","4","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-2814","76","Female","Houston","Standard","102.26","17","30","3","11","1/15/2026","3","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-2815","63","Male","Dallas","Standard","128.2","59","94","3","7","5/11/2026","3","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-2816","40","Female","New York","Standard","65.56","4","7","3","28","3/19/2026","3","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-2817","49","Male","Los Angeles","Standard","89.19","45","53","1","25","3/17/2026","4","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-2818","34","Other","Dallas","Standard","99","40","56","0","29","4/9/2026","3","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-2819","67","Female","Los Angeles","Basic","14.42","19","13","2","9","3/13/2026","3","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-2820","68","Female","Chicago","Basic","26.78","37","23","2","22","3/8/2026","4","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-2821","34","Female","San Antonio","Premium","197.48","2","2","1","3","3/26/2026","4","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-2822","31","Female","Chicago","Basic","11.42","15","16","2","1","12/29/2025","4","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-2823","26","Female","Dallas","Basic","15.47","2","3","1","19","1/18/2026","4","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-2824","57","Male","Philadelphia","Basic","40.56","11","6","6","26","6/7/2026","2","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-2825","19","Male","Chicago","Premium","152.71","45","33","0","2","1/10/2026","4","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-2826","62","Male","Dallas","Basic","47.37","23","51","0","27","1/6/2026","4","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-2827","42","Male","New York","Basic","13.46","10","16","1","21","3/27/2026","4","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-2828","56","Male","San Jose","Basic","41.97","3","5","3","24","6/4/2026","4","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-2829","26","Female","Chicago","Standard","139.86","5","10","1","5","3/28/2026","4","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-2830","71","Other","New York","Basic","47.65","3","4","2","17","5/27/2026","3","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-2831","39","Male","Los Angeles","Basic","44.7","38","76","3","19","1/29/2026","3","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-2832","60","Female","San Diego","Basic","21.5","13","20","1","28","12/29/2025","5","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-2833","63","Male","San Antonio","Premium","199.96","42","39","2","5","3/14/2026","3","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-2834","21","Female","Los Angeles","Basic","27.06","19","22","1","23","4/9/2026","4","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-2835","43","Female","Los Angeles","Basic","15.57","40","59","2","21","4/17/2026","4","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-2836","75","Female","Dallas","Standard","52.23","50","56","5","14","1/3/2026","3","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-2837","46","Non-binary","Philadelphia","Premium","280.37","35","40","0","10","1/17/2026","4","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-2838","62","Male","Phoenix","Standard","105.41","24","28","2","21","5/13/2026","3","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-2839","51","Female","San Jose","Premium","241.31","24","17","3","7","3/27/2026","4","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-2840","40","Female","Philadelphia","Premium","289.05","17","11","0","29","5/31/2026","4","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-2841","54","Male","Dallas","Basic","36.6","40","23","1","8","1/22/2026","4","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-2842","28","Female","San Antonio","Standard","119.09","10","7","4","30","1/2/2026","3","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-2843","23","Male","San Jose","Basic","41.48","2","2","1","8","5/15/2026","4","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-2844","35","Female","San Jose","Standard","61.63","44","74","2","7","3/23/2026","4","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-2845","38","Male","Dallas","Basic","24.41","23","20","3","13","4/2/2026","3","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-2846","59","Male","Houston","Basic","48.73","6","13","1","14","1/4/2026","4","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-2847","53","Female","Los Angeles","Premium","288.44","2","4","1","19","12/24/2025","4","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-2848","58","Female","San Diego","Basic","45.36","21","32","1","11","1/2/2026","5","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-2849","55","Male","Houston","Premium","217.81","55","107","1","2","3/12/2026","3","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-2850","51","Male","Dallas","Basic","44.29","56","69","2","17","5/18/2026","4","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-2851","34","Female","Houston","Basic","11.94","35","20","2","6","1/19/2026","4","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-2852","54","Male","San Diego","Premium","172.28","49","113","0","29","5/30/2026","4","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-2853","42","Male","Dallas","Standard","91.4","29","21","3","9","4/2/2026","4","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-2854","55","Female","Dallas","Standard","98.34","7","16","4","19","1/28/2026","4","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-2855","75","Female","San Jose","Basic","20.54","29","47","2","5","3/16/2026","3","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-2856","29","Male","Houston","Standard","85.65","53","58","1","9","1/7/2026","4","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-2857","40","Female","New York","Standard","66.28","37","55","0","30","3/28/2026","4","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-2858","70","Female","Chicago","Standard","98.91","23","34","1","30","5/19/2026","3","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-2859","59","Female","Dallas","Basic","41.75","33","18","5","25","12/31/2025","3","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-2860","39","Female","Houston","Premium","249.2","8","9","1","7","12/23/2025","4","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-2861","38","Male","Phoenix","Standard","60.78","12","23","2","30","12/27/2025","3","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-2862","44","Male","San Antonio","Premium","223.14","46","69","2","4","2/6/2026","3","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-2863","74","Male","Phoenix","Standard","119.76","48","47","1","27","5/28/2026","4","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-2864","48","Female","Houston","Standard","102.99","10","11","3","18","1/6/2026","4","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-2865","23","Male","Los Angeles","Basic","25.67","15","33","3","18","12/31/2025","4","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-2866","44","Female","Los Angeles","Basic","34.88","53","82","3","20","3/4/2026","3","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-2867","57","Male","Houston","Premium","295.3","24","37","2","17","2/10/2026","4","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-2868","51","Male","San Jose","Basic","13.8","26","62","5","30","3/20/2026","3","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-2869","29","Female","San Jose","Basic","25.6","47","53","2","4","6/16/2026","3","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-2870","62","Male","Dallas","Basic","26.26","42","61","1","28","3/20/2026","4","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-2871","74","Male","San Diego","Basic","33.08","53","112","0","30","4/2/2026","5","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-2872","70","Female","Chicago","Premium","172.83","60","121","1","27","5/5/2026","4","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-2873","24","Male","Dallas","Premium","176.5","39","40","2","22","4/27/2026","4","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-2874","27","Female","Phoenix","Basic","21.41","58","46","1","16","3/25/2026","4","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-2875","62","Female","Chicago","Basic","48.23","3","5","3","22","2/16/2026","3","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-2876","34","Male","Phoenix","Standard","123.41","2","2","0","23","5/2/2026","4","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-2877","43","Female","San Jose","Standard","116.17","6","14","1","5","4/24/2026","3","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-2878","38","Female","Houston","Premium","272.54","21","15","1","9","5/16/2026","4","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-2879","45","Male","San Diego","Standard","62.76","9","10","1","2","5/12/2026","4","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-2880","79","Male","Phoenix","Basic","44.37","10","6","2","2","6/1/2026","3","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-2881","75","Male","San Jose","Standard","109.48","36","68","2","4","4/6/2026","3","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-2882","63","Female","San Diego","Premium","200.3","59","134","1","20","5/26/2026","4","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-2883","19","Male","Dallas","Standard","131.59","3","5","1","20","2/11/2026","4","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-2884","77","Female","Houston","Standard","130.26","41","97","1","17","2/2/2026","4","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-2885","71","Female","San Antonio","Basic","43.83","24","18","1","20","2/6/2026","3","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-2886","60","Female","Los Angeles","Standard","61.55","22","14","1","28","6/11/2026","5","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-2887","18","Male","Philadelphia","Standard","146.94","49","106","4","21","1/2/2026","3","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-2888","68","Male","San Diego","Basic","48.39","14","30","0","25","3/26/2026","4","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-2889","70","Female","San Antonio","Basic","24.3","42","90","1","19","1/13/2026","4","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-2890","53","Male","San Antonio","Basic","12.64","45","94","2","3","5/18/2026","4","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-2891","68","Male","San Diego","Basic","16.68","44","53","2","30","1/19/2026","4","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-2892","43","Male","San Antonio","Basic","49.71","27","25","1","5","3/16/2026","3","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-2893","46","Male","Phoenix","Basic","32.52","33","77","3","10","5/12/2026","3","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-2894","38","Female","San Antonio","Standard","85.66","60","66","1","6","5/10/2026","4","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-2895","28","Male","San Jose","Basic","21.53","22","28","3","3","5/5/2026","4","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-2896","57","Male","Chicago","Basic","20.28","29","55","1","17","12/25/2025","4","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-2897","28","Male","Phoenix","Premium","249.62","19","20","0","10","1/12/2026","4","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-2898","53","Female","San Antonio","Standard","91.94","19","40","2","24","5/9/2026","5","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-2899","66","Female","Dallas","Standard","146.54","6","3","4","12","2/28/2026","4","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-2900","76","Male","Los Angeles","Basic","37.35","45","93","5","1","6/9/2026","3","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-2901","56","Female","Houston","Standard","129.2","19","32","2","18","3/7/2026","3","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-2902","57","Female","San Antonio","Basic","21.71","13","21","2","19","3/19/2026","4","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-2903","52","Female","New York","Premium","161.88","59","83","0","22","12/29/2025","3","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-2904","71","Female","Los Angeles","Basic","29.51","26","27","0","20","4/21/2026","5","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUST-2905","51","Male","Dallas","Standard","81.46","22","31","3","4","2/27/2026","4","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
